Transfer Net,Driver,Receiver,R / F,Min Etch Delay (ns),Max Etch Delay (ns),AC-DC Slew Rate (V/ns),Corner,Edge #,Time (ns),Pulse Width (ns),Delay Variation (ns),Driver Probe Point,Receiver Node,Min Raw Etch Delay (ns),Max Raw Etch Delay (ns),Min Derate (ns),Max Derate (ns),Standard Load Delay (ns),Simulation,Ac Noise,Ac Noise Source,$T1:DELAY,PATTERN
CS,designator1,designator2,F,0.331,0.641,3.864,FFFE,6,62.070,10.000,0.310,SL_PAD/,designator2_pad,1.866,2.176,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.330,0.667,3.562,FFFE,7,72.016,10.000,0.337,SL_PAD/,designator2_pad,1.793,2.130,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.330,0.642,3.853,FFFE,8,82.070,10.000,0.312,SL_PAD/,designator2_pad,1.865,2.177,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.329,0.666,3.559,FFFE,9,92.017,10.000,0.337,SL_PAD/,designator2_pad,1.792,2.129,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.331,0.642,3.853,FFFE,10,102.071,10.000,0.311,SL_PAD/,designator2_pad,1.866,2.177,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.329,0.666,3.562,FFFE,11,112.017,10.000,0.337,SL_PAD/,designator2_pad,1.792,2.129,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.331,0.641,3.863,FFFE,12,122.070,10.000,0.310,SL_PAD/,designator2_pad,1.866,2.176,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.331,0.667,3.576,FFFE,13,132.016,10.000,0.336,SL_PAD/,designator2_pad,1.794,2.130,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.331,0.642,3.859,FFFE,14,142.071,10.000,0.311,SL_PAD/,designator2_pad,1.866,2.177,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.329,0.666,3.560,FFFE,15,152.017,10.000,0.337,SL_PAD/,designator2_pad,1.792,2.129,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.529,0.828,4.016,FFFE,2,22.268,10.000,0.299,SL_PAD/,designator2_pad,2.064,2.363,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.525,0.835,3.867,FFFE,3,32.200,10.000,0.310,SL_PAD/,designator2_pad,1.988,2.298,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.529,0.829,3.999,FFFE,4,42.269,10.000,0.300,SL_PAD/,designator2_pad,2.064,2.364,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.524,0.836,3.841,FFFE,5,52.201,10.000,0.312,SL_PAD/,designator2_pad,1.987,2.299,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.529,0.829,4.010,FFFE,6,62.269,10.000,0.300,SL_PAD/,designator2_pad,2.064,2.364,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.525,0.837,3.853,FFFE,7,72.200,10.000,0.312,SL_PAD/,designator2_pad,1.988,2.300,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.529,0.830,3.988,FFFE,8,82.270,10.000,0.301,SL_PAD/,designator2_pad,2.064,2.365,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.526,0.837,3.864,FFFE,9,92.201,10.000,0.311,SL_PAD/,designator2_pad,1.989,2.300,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.529,0.830,3.984,FFFE,10,102.269,10.000,0.301,SL_PAD/,designator2_pad,2.064,2.365,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.526,0.837,3.861,FFFE,11,112.201,10.000,0.311,SL_PAD/,designator2_pad,1.989,2.300,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.530,0.829,4.013,FFFE,12,122.269,10.000,0.299,SL_PAD/,designator2_pad,2.065,2.364,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.525,0.837,3.842,FFFE,13,132.201,10.000,0.312,SL_PAD/,designator2_pad,1.988,2.300,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.529,0.829,3.993,FFFE,14,142.270,10.000,0.300,SL_PAD/,designator2_pad,2.064,2.364,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.525,0.836,3.847,FFFE,15,152.202,10.000,0.311,SL_PAD/,designator2_pad,1.988,2.299,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.701,1.004,3.953,FFFE,2,22.441,10.000,0.303,SL_PAD/,designator2_pad,2.236,2.539,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.675,1.001,3.677,FFFE,3,32.357,10.000,0.326,SL_PAD/,designator2_pad,2.138,2.464,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.699,1.006,3.900,FFFE,4,42.442,10.000,0.307,SL_PAD/,designator2_pad,2.234,2.541,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.676,1.003,3.669,FFFE,5,52.358,10.000,0.327,SL_PAD/,designator2_pad,2.139,2.466,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.700,1.005,3.927,FFFE,6,62.442,10.000,0.305,SL_PAD/,designator2_pad,2.235,2.540,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.675,1.002,3.667,FFFE,7,72.358,10.000,0.327,SL_PAD/,designator2_pad,2.138,2.465,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.700,1.006,3.925,FFFE,8,82.441,10.000,0.306,SL_PAD/,designator2_pad,2.235,2.541,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.675,1.002,3.667,FFFE,9,92.359,10.000,0.327,SL_PAD/,designator2_pad,2.138,2.465,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.699,1.005,3.922,FFFE,10,102.442,10.000,0.306,SL_PAD/,designator2_pad,2.234,2.540,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.675,1.002,3.670,FFFE,11,112.358,10.000,0.327,SL_PAD/,designator2_pad,2.138,2.465,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.700,1.006,3.919,FFFE,12,122.442,10.000,0.306,SL_PAD/,designator2_pad,2.235,2.541,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.676,1.003,3.671,FFFE,13,132.357,10.000,0.327,SL_PAD/,designator2_pad,2.139,2.466,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.700,1.005,3.928,FFFE,14,142.442,10.000,0.305,SL_PAD/,designator2_pad,2.235,2.540,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.675,1.002,3.667,FFFE,15,152.358,10.000,0.327,SL_PAD/,designator2_pad,2.138,2.465,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.818,1.120,3.976,FFFE,2,22.554,10.000,0.302,SL_PAD/,designator2_pad,2.353,2.655,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.814,1.132,3.777,FFFE,3,32.489,10.000,0.318,SL_PAD/,designator2_pad,2.277,2.595,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,0.817,1.122,3.943,FFFE,4,42.554,10.000,0.305,SL_PAD/,designator2_pad,2.352,2.657,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.813,1.132,3.767,FFFE,5,52.490,10.000,0.319,SL_PAD/,designator2_pad,2.276,2.595,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,0.818,1.122,3.951,FFFE,6,62.554,10.000,0.304,SL_PAD/,designator2_pad,2.353,2.657,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.815,1.132,3.782,FFFE,7,72.490,10.000,0.317,SL_PAD/,designator2_pad,2.278,2.595,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,0.818,1.121,3.959,FFFE,8,82.554,10.000,0.303,SL_PAD/,designator2_pad,2.353,2.656,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.814,1.133,3.771,FFFE,9,92.490,10.000,0.319,SL_PAD/,designator2_pad,2.277,2.596,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,0.818,1.122,3.948,FFFE,10,102.554,10.000,0.304,SL_PAD/,designator2_pad,2.353,2.657,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.814,1.132,3.778,FFFE,11,112.490,10.000,0.318,SL_PAD/,designator2_pad,2.277,2.595,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,0.818,1.122,3.953,FFFE,12,122.554,10.000,0.304,SL_PAD/,designator2_pad,2.353,2.657,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.814,1.132,3.773,FFFE,13,132.490,10.000,0.318,SL_PAD/,designator2_pad,2.277,2.595,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,0.817,1.121,3.956,FFFE,14,142.554,10.000,0.304,SL_PAD/,designator2_pad,2.352,2.656,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.815,1.133,3.781,FFFE,15,152.490,10.000,0.318,SL_PAD/,designator2_pad,2.278,2.596,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
DQ,designator1,designator2,F,-0.031,0.799,1.445,SSSE,2,32.867,20.000,0.830,SL_PAD/,designator2_pad,2.488,3.318,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_data
DQ,designator1,designator2,R,-0.072,0.528,2.003,SSSE,3,52.883,20.000,0.600,SL_PAD/,designator2_pad,2.518,3.118,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_data
DQ,designator1,designator2,F,-0.029,0.800,1.448,SSSE,4,62.869,10.000,0.829,SL_PAD/,designator2_pad,2.490,3.319,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_data
DQ,designator1,designator2,R,-0.066,0.530,2.014,SSSE,5,72.889,10.000,0.596,SL_PAD/,designator2_pad,2.524,3.120,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_data
DQ,designator1,designator2,F,-0.029,0.800,1.448,SSSE,6,82.868,10.000,0.829,SL_PAD/,designator2_pad,2.490,3.319,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_data
DQ,designator1,designator2,R,-0.066,0.530,2.014,SSSE,7,92.888,10.000,0.596,SL_PAD/,designator2_pad,2.524,3.120,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_data
DQ,designator1,designator2,F,0.172,0.880,1.695,SSSE,2,33.088,20.000,0.708,SL_PAD/,designator2_pad,2.691,3.399,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_data
DQ,designator1,designator2,R,0.127,0.717,2.036,SSSE,3,53.070,20.000,0.590,SL_PAD/,designator2_pad,2.717,3.307,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_data
DQ,designator1,designator2,F,0.166,0.874,1.695,SSSE,4,63.081,10.000,0.708,SL_PAD/,designator2_pad,2.685,3.393,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_data
DQ,designator1,designator2,R,0.118,0.705,2.044,SSSE,5,73.059,10.000,0.587,SL_PAD/,designator2_pad,2.708,3.295,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_data
DQ,designator1,designator2,F,0.166,0.875,1.694,SSSE,6,83.082,10.000,0.709,SL_PAD/,designator2_pad,2.685,3.394,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_data
DQ,designator1,designator2,R,0.118,0.705,2.043,SSSE,7,93.059,10.000,0.587,SL_PAD/,designator2_pad,2.708,3.295,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_data
DQ,designator1,designator2,F,0.369,1.106,1.628,SSSE,2,33.289,20.000,0.737,SL_PAD/,designator2_pad,2.888,3.625,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_data
DQ,designator1,designator2,R,0.327,0.911,2.052,SSSE,3,53.270,20.000,0.584,SL_PAD/,designator2_pad,2.917,3.501,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_data
DQ,designator1,designator2,F,0.391,1.113,1.663,SSSE,4,63.307,10.000,0.722,SL_PAD/,designator2_pad,2.910,3.632,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_data
DQ,designator1,designator2,R,0.365,0.930,2.122,SSSE,5,73.298,10.000,0.565,SL_PAD/,designator2_pad,2.955,3.520,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_data
DQ,designator1,designator2,F,0.392,1.114,1.663,SSSE,6,83.307,10.000,0.722,SL_PAD/,designator2_pad,2.911,3.633,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_data
DQ,designator1,designator2,R,0.365,0.930,2.122,SSSE,7,93.298,10.000,0.565,SL_PAD/,designator2_pad,2.955,3.520,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_data
DQ,designator1,designator2,F,0.566,1.306,1.621,SSSE,2,33.486,20.000,0.740,SL_PAD/,designator2_pad,3.085,3.825,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_data
DQ,designator1,designator2,R,0.520,1.109,2.037,SSSE,3,53.465,20.000,0.589,SL_PAD/,designator2_pad,3.110,3.699,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_data
DQ,designator1,designator2,F,0.577,1.346,1.561,SSSE,4,63.512,10.000,0.769,SL_PAD/,designator2_pad,3.096,3.865,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_data
DQ,designator1,designator2,R,0.520,1.130,1.969,SSSE,5,73.475,10.000,0.610,SL_PAD/,designator2_pad,3.110,3.720,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_data
DQ,designator1,designator2,F,0.575,1.346,1.558,SSSE,6,83.511,10.000,0.771,SL_PAD/,designator2_pad,3.094,3.865,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_data
DQ,designator1,designator2,R,0.520,1.130,1.967,SSSE,7,93.476,10.000,0.610,SL_PAD/,designator2_pad,3.110,3.720,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_data
DQ,designator1,designator2,F,0.766,1.503,1.627,SSSE,2,33.685,20.000,0.737,SL_PAD/,designator2_pad,3.285,4.022,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_data
DQ,designator1,designator2,R,0.727,1.310,2.059,SSSE,3,53.669,20.000,0.583,SL_PAD/,designator2_pad,3.317,3.900,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_data
DQ,designator1,designator2,F,0.683,1.475,1.516,SSSE,4,63.621,10.000,0.792,SL_PAD/,designator2_pad,3.202,3.994,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_data
DQ,designator1,designator2,R,0.621,1.259,1.881,SSSE,5,73.593,10.000,0.638,SL_PAD/,designator2_pad,3.211,3.849,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_data
DQ,designator1,designator2,F,0.689,1.477,1.522,SSSE,6,83.625,10.000,0.788,SL_PAD/,designator2_pad,3.208,3.996,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_data
DQ,designator1,designator2,R,0.621,1.259,1.880,SSSE,7,93.592,10.000,0.638,SL_PAD/,designator2_pad,3.211,3.849,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_data
DQ,designator1,designator2,F,-0.043,0.192,5.103,FFFE,2,31.662,20.000,0.235,SL_PAD/,designator2_pad,1.492,1.727,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_data
DQ,designator1,designator2,R,0.003,0.255,4.750,FFFE,3,51.651,20.000,0.252,SL_PAD/,designator2_pad,1.466,1.718,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_data
DQ,designator1,designator2,F,-0.041,0.193,5.122,FFFE,4,61.662,10.000,0.234,SL_PAD/,designator2_pad,1.494,1.728,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_data
DQ,designator1,designator2,R,0.006,0.259,4.744,FFFE,5,71.656,10.000,0.253,SL_PAD/,designator2_pad,1.469,1.722,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_data
DQ,designator1,designator2,F,-0.041,0.193,5.144,FFFE,6,81.662,10.000,0.234,SL_PAD/,designator2_pad,1.494,1.728,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_data
DQ,designator1,designator2,R,0.006,0.259,4.743,FFFE,7,91.656,10.000,0.253,SL_PAD/,designator2_pad,1.469,1.722,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_data
DQ,designator1,designator2,F,0.117,0.354,5.070,FFFE,2,31.822,20.000,0.237,SL_PAD/,designator2_pad,1.652,1.889,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_data
DQ,designator1,designator2,R,0.165,0.418,4.747,FFFE,3,51.814,20.000,0.253,SL_PAD/,designator2_pad,1.628,1.881,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_data
DQ,designator1,designator2,F,0.119,0.352,5.158,FFFE,4,61.822,10.000,0.233,SL_PAD/,designator2_pad,1.654,1.887,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_data
DQ,designator1,designator2,R,0.173,0.423,4.797,FFFE,5,71.821,10.000,0.250,SL_PAD/,designator2_pad,1.636,1.886,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_data
DQ,designator1,designator2,F,0.119,0.352,5.164,FFFE,6,81.822,10.000,0.233,SL_PAD/,designator2_pad,1.654,1.887,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_data
DQ,designator1,designator2,R,0.173,0.424,4.791,FFFE,7,91.821,10.000,0.251,SL_PAD/,designator2_pad,1.636,1.887,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_data
DQ,designator1,designator2,F,0.279,0.515,5.075,FFFE,2,31.984,20.000,0.236,SL_PAD/,designator2_pad,1.814,2.050,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_data
DQ,designator1,designator2,R,0.326,0.580,4.733,FFFE,3,51.975,20.000,0.254,SL_PAD/,designator2_pad,1.789,2.043,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_data
DQ,designator1,designator2,F,0.280,0.518,5.043,FFFE,4,61.986,10.000,0.238,SL_PAD/,designator2_pad,1.815,2.053,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_data
DQ,designator1,designator2,R,0.325,0.574,4.820,FFFE,5,71.971,10.000,0.249,SL_PAD/,designator2_pad,1.788,2.037,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_data
DQ,designator1,designator2,F,0.281,0.519,5.040,FFFE,6,81.987,10.000,0.238,SL_PAD/,designator2_pad,1.816,2.054,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_data
DQ,designator1,designator2,R,0.325,0.574,4.814,FFFE,7,91.971,10.000,0.249,SL_PAD/,designator2_pad,1.788,2.037,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_data
DQ,designator1,designator2,F,0.441,0.677,5.075,FFFE,2,32.146,20.000,0.236,SL_PAD/,designator2_pad,1.976,2.212,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_data
DQ,designator1,designator2,R,0.487,0.742,4.713,FFFE,3,52.137,20.000,0.255,SL_PAD/,designator2_pad,1.950,2.205,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_data
DQ,designator1,designator2,F,0.433,0.668,5.117,FFFE,4,62.137,10.000,0.235,SL_PAD/,designator2_pad,1.968,2.203,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_data
DQ,designator1,designator2,R,0.499,0.765,4.511,FFFE,5,72.158,10.000,0.266,SL_PAD/,designator2_pad,1.962,2.228,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_data
DQ,designator1,designator2,F,0.433,0.667,5.131,FFFE,6,82.136,10.000,0.234,SL_PAD/,designator2_pad,1.968,2.202,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_data
DQ,designator1,designator2,R,0.499,0.765,4.507,FFFE,7,92.159,10.000,0.266,SL_PAD/,designator2_pad,1.962,2.228,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_data
DQ,designator1,designator2,F,0.607,0.843,5.092,FFFE,2,32.312,20.000,0.236,SL_PAD/,designator2_pad,2.142,2.378,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_data
DQ,designator1,designator2,R,0.653,0.903,4.794,FFFE,3,52.300,20.000,0.250,SL_PAD/,designator2_pad,2.116,2.366,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_data
DQ,designator1,designator2,F,0.647,0.884,5.052,FFFE,4,62.356,10.000,0.237,SL_PAD/,designator2_pad,2.182,2.419,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_data
DQ,designator1,designator2,R,0.658,0.925,4.507,FFFE,5,72.323,10.000,0.267,SL_PAD/,designator2_pad,2.121,2.388,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_data
DQ,designator1,designator2,F,0.648,0.886,5.038,FFFE,6,82.358,10.000,0.238,SL_PAD/,designator2_pad,2.183,2.421,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_data
DQ,designator1,designator2,R,0.659,0.926,4.493,FFFE,7,92.324,10.000,0.267,SL_PAD/,designator2_pad,2.122,2.389,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_data
DQM,designator1,designator2,F,-0.168,0.635,1.493,SSSE,2,32.768,20.000,0.803,SL_PAD/,designator2_pad,2.351,3.154,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_data
DQM,designator1,designator2,R,-0.179,0.397,2.083,SSSE,3,52.770,20.000,0.576,SL_PAD/,designator2_pad,2.411,2.987,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_data
DQM,designator1,designator2,F,-0.168,0.633,1.498,SSSE,4,62.767,10.000,0.801,SL_PAD/,designator2_pad,2.351,3.152,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_data
